review,sentiment
Nội dung chỉnh sửa ảnh đẹp,positive
"Rất hay,không lo mất ảnh.",positive
Đm đell tải đc,negative
lưu lại kỷ niệm,positive
Đừng cập nhật nữa😏,negative
cai nay rst tuyet,positive
suốt ngày cập nhật chán,negative
Hay vui vui nua,positive
Nhưng sao quảng cáo quá đi,neutral
Rất hay nha mn!!!,positive
Ứng dụng rất ổn haha,positive
Duoc co len nua nhe,positive
rất tốt. cám ơn google,positive
Chức năng vẫn còn hạn chế,negative
ba dạo dung lượng nghê vãi,positive
Cac ban tai ve đt đi,positive
Dùng rất tốt và tiện lợi,positive
rất thích ứng dung này,positive
ok lưu trữ tốt,positive
Rất tốt . ok,positive
Rất tiện và dễ sử dụng,positive
Google thì tuyệt rồi,positive
Mình Thích ứng dụng này,positive
Tốt cho 5 sao,positive
hai long vo cung,positive
Ung dung nay dung tot lam,positive
Trải nghiệm khá mới mẻ !,positive
Tải ảnh lên hơi chậm,negative
Rat thich cho 5 sao,positive
Phát huy hơn nữa,neutral
Lưu trữ quá hay,positive
Lưu ảnh được vl,positive
Nhiều lúc k chuẩn lắm,neutral
Tuet voi toi rat thich,positive
Bản cập nhật lỗi liên tục.,negative
trải nghiệm tuyệt vời,positive
Rat vua long em,positive
Sao ko cập nhật đc,negative
Hình ảnh rất dep,positive
đẹp quá cảm ơn google photos,positive
Không gian lưu trữ tốt,positive
Ứng dụng khá thú vị,positive
Tuyệt khi sử dụng,positive
cam on google photos,positive
Dễ sử dụng và tiện lợi,positive
Ung dung nay rat tot.,positive
Tốt và tiện dụng,positive
Suy ngi cua tao la ok,positive
Cac bn nen tai,positive
rất cảm ơn G00glephos,positive
Không đọc được album,negative
Ứng dụng này rất tốt,positive
Lưu trữ dữ liệu ảnh tốt,positive
nơi lưu lại kỷ niệm,positive
Hay wa do chiem bo nho,positive
"Sử dụng tiện lợi, dễ dàng",positive
"Don gian, tiện loi",positive
Rất tuyệt voi oke,positive
Wa tuyet vời !!!,positive
Lưu trữ nhiều hình ảnh.,positive
Nó chụp rất đẹp tuyệt vời👍👍👍👍,positive
Dung hay va rất tiện,positive
App dùng ok lắm,positive
Load ảnh chậm quá,negative
Ok cho 5 sao lun,positive
Phiên bản cũ thích hơn,neutral
Thân thiện với người dùng,positive
Tốt ứng dụng rất hiệu quả,positive
Rất tiện ích.kg sợ mất hình,positive
Quá tuyệt vời cảm ơn google,positive
cập nhật ăn lol lắm,negative
Ứng dụng rất tốt ❤,positive
khong giup gi duoc,negative
cam on Google 🌟🌟🌟🌟🌟,positive
pls đừng cập nhập nữa,negative
Qá tuyệt Hay Kxd,positive
cho 5 sao vậy,positive
Toi gat thich ...,positive
Hay làm đc cáj mình mún..,positive
"Cần ổn định đám mây hơn,",neutral
Qua kem không thê tai nôi,negative
Nhưng sao lưu còn lâu quá,negative
"Tốt , tốt. Tốt.",positive
"Tam được, duyệt ngay",positive
Lưu lại được ảnh rất thích,positive
Như cái cc của ngta zay,negative
Ứng cực kỳ bổ ích,positive
Quá là hữu ích,positive
Hãy trả lại hình nguyên bản,neutral
Tum lai la rat hai long!,positive
Kon lo mất hình ảnh,positive
Sua anh roi k luu duoc.,negative
"Ứng dụng hoàn hảo,cám ơn google",positive
Vẫn còn thiếu xót,negative
Rất tốt cho 5*,positive
Hình ảnh của mình quá đẹp,positive
@ qua tuyet 👍,positive
"Tiện lợi, hữu ích",positive
Toi cam thay hai long....,positive
lâu lâu lại giật lag,negative
Rất là đã luôn,positive
Tôi thấy ổn 😑,positive
"Hay lắm, rất hữu ích",positive
Rất có hữu ít,positive
Phien bang nhu cc ý,negative
ngạc nhiên thích thú,positive
"Sáng tạo ,cách làm rất hay",positive
có nhiều cái hay,positive
Rất tốt đẹp...   Rat tốt đẹp,positive
Mk thích ứng dụng này,positive
Giao diện nhàm chán,negative
Không thể đồng hoá được ảnh,negative
Hay. Luu giu khoảnh khắc,positive
Tốt nhất tôi thích,positive
Nhanh hình ảnh rõ,positive
Dung luong nay hay the,positive
Mình rất thích cho 5*****,positive
rất tiện ích. cảm ơn,positive
chua han la tot,negative
nên tăng thêm dung luưng,neutral
cham qua ban oi,negative
Ứng dụng khá hay,positive
Cập nhật lỗi hoài,negative
Toi yeu goo nay rat hay,positive
"Thông minh, tiện lợi.",positive
Ok TÔI rất thích,positive
Đồng Bộ Hóa Rất Tốt,positive
👌 👌 👌 oookkkk,positive
Ứng dụng sao bị đóng hoài,negative
Rất  tốt  trên  cả  tuyệt vời,positive
Hay lắm. Thanks a d,positive
Rất là tuyệt vời 😘😘,positive
Tôi thích ứng dụng này,positive
Ok lắm. Cám ơn Google,positive
Hay rất rất hay 😉😉😉,positive
"Tốt , ổn , 😁😁😁",positive
yêu thích ứng dụng này,positive
"Ứng dụng tốt,tôi rất thích",positive
Rất tiên lợi ok,positive
cap nhat deo duoc,negative
Cám ơn nha google,positive
Lỗi k xem được ảnh,negative
Nói chung là tam on,positive
Hay cac ban a,positive
OK tuyệt vời 😍,positive
Lưu ảnh tốt 👍,positive
tuyệt vời quá !,positive
Tuyệt vời Vedan. Kkk,positive
"Nhanh chóng, rỏ đẹp",positive
Chat luong nam sao,positive
ứng dụng dùng tốt,positive
Tất cả đều tốt,positive
lưu giữ ảnh cũng tốt,positive
Thích quá nhiều di,positive
Nơi lưu trữ tốt miễn phí,positive
chang hay cai lon me j,negative
K sợ mất hình ảnh,positive
Tuyet voi.xin cam on,positive
Rất là tuyệt vời 👍,positive
Hay là hay nhất,positive
s mãi không cập nhật đc,negative
Many thanks GG Photos,positive
Kg vao xem duocb,negative
Khó tim danh mục,negative
Tot Hon mong doi,positive
"Đã sửa lỗi, ok hay",positive
Sắp xếp hình hợp lý,positive
tiện khi đc luu ảh,positive
Ứng dụng thật tuyệt vời. 👍,positive
Hay cảm thấy thú vị,positive
cám ơn nhiều !,positive
Tôi rất hài lòng,positive
Tuyệt tôi thích lam,positive
hình ảnh tuyệt vời của tôi,positive
Dùng cug dk nhug lưu chậm,neutral
rất tốt.rất hữu ích,positive
Tim hinh anh cu that tot,positive
Ngon lành cành đào,positive
Rất ảnh rất đẹp,positive
Chán hơn phiên bản cũ,negative
tôi thích ừn dụng này,positive
"Ứng dụng rất hữu ích để lưu trữ lại hình ảnh và video. Tuy nhiên mỗi lần mình mở ứng dụng lên thì dung lượng bộ nhớ trong lại tăng lên, mình đã phải reset lại máy mấy lần vì lỗi đầy bộ nhớ. Ngoài ra một số thư mục trong máy ứng dụng cũng không thấy để đồng bộ. Mong ứng dụng được khắc phục sớm.",neutral
Tôi muốn chia sẻ ý kiến cá nhân thêm một chút về ứng dụng. Tạo sao các bạn lại ko tạo ra các tab riêng về ảnh và video nữa? Dựa theo đó người dùng sẽ có thể dùng ứng dụng này giống như app photo mặc định của máy sẽ thu hút người dùng hơn rất nhiều. Vì hiện tại mình có giới thiệu cho mọi người trong công ty rồi nhưng vấn đề e ngại là do ko thể quản lí được video và ảnh như trên điện thoại được. THÂN!,neutral
"Chức năng tự động nhóm các ảnh có một người nào đó trong tab album thật là thích, lâu lâu xem lại một người nào đó mà mình muốn biết đã gặp ở những đâu trong hàng ngàn tấm hình mà mình đã lưu trữ qua nhiều năm chỉ bằng chạm vào khuôn mặt (có thể thêm tên vào) người đó là tất cả các hình của người đó hiện lên hết, ohohhhhhh tuyệt vời",positive
"Tuyệt vời, ứng dụng giúp ta lưu trữ trực tuyến, ít tốn bộ nhớ, có mất điện thoải vẫn có thể lấy lại ảnh , ứng dụng tôi thấy rất tiện và hưu ích nhất trong google play mong sẽ phát triển hơn bà tuyệt vời hơn nữa, cảm ơn tác giã đã tạo ra ứng dụng tuyệt vời như vậy 👍👍👍",positive
"sản phẩm rất tuyệt vời. Tôi thích nhất ở cái chỗ : Sau hơn 3 năm quay video con tôi, google tự động làm một đoạn phim ngắn để mô tả lại quá trình con tôi lớn như thế nào, và đoạn phim ấy được cắt ghép từ video của tôi tải lên !! Rất tuyệt vời !!",positive
"Nhiều những gợi ý tuyệt vời, nhận diện gương mặt tốt. Tuy nhiên hay bị mất ảnh, mặc dù đã sao lưu, di chuyển qua thẻ nhớ SD các kiểu nhưng vẫn mất, một khi mất là mất sạch. Nhiều bức ảnh rất đẹp chụp xong máy tự động lưu vậy mà google photos không hiển thị đã lưu, đến khi bật wifi lên thì hình ảnh đã mất. Không thể chấp nhận được. Giờ làm sao mà khôi phục được bằng ấy ảnh?",negative
"Tuy cho người dùng có thể lưu thỏa thích mà ko tốn dung lượng. Tuy nhiên vẫn còn chút vấn đề hạn chế là người sử dụng không tự làm ảnh động, ảnh ghép,..., đó là điều hạn chế lớn cho người dùng, cần khắc phục và cải thiện. Khi chọn phần ảnh ghép và đã chọn ảnh app cứ báo ""Không thực hiện được vui lòng thử lại sau"" 10 lần là đủ 10 lần như thế ko lm gì đc, rất rất khó chịu, còn lại mọi mặt đều tốt.",negative
"Khá tốt giúp đồng bộ hình từ điện thoại qua máy tính nhưng vẫn còn gặp 1 số trục trặc trên máy tính, như là chỉ xoay ảnh được 1 lần muốn xoay tiếp thì phải chuyển ảnh khác rồi mới qay lại xoay lần nữa được, xoá hình trên điện thoại không xoá được nhiều hình một lúc...",neutral
"giúp sắp xếp ảnh rất hợp lý Nếu muốn xóa ảnh trong máy mà k bị mất ảnh thì ấn vào ""giải phóng dung lượng"", hoặc không thì các bạn phải TẮT WIFI rồi mới tiến hành xóa ảnh trong máy cho đỡ nặng. Khi mở mạng lên kho ảnh trên GG Photo vẫn còn nguyên. Quan trọng là biết cách dùng mới k bị mất ảnh",positive
"Tốc độ upload nhanh và rất tiện lợi, chức năng trợ lý tốt. Tuy nhiên xảy ra lỗi ở nhiều album khác nhau khi chọn chế độ tự động thêm bức ảnh có mặt người được chọn: Những người được chọn ở album 1 lại xuất hiện trong album 2 và 3. Xin cảm ơn.",neutral
"Từ khi cập nhật phiên bản mới cách đây 2 ngày thì đủ thứ lỗi. Ảnh không xóa được không biết lý do, một số phần mềm thì khi vào kho ảnh không hiển thị được, chỉ toàn 1 màu đen. Giờ không biết xài kiểu gì. Không sớm khắc phục thì thôi vậy.",negative
"quá hay luôn có thể lưu tất cả ảnh và video của mình không sợ mất, lúc trước mình lưu ảnh và video vào điện thoại và thẻ nhớ lúc thẻ nhớ lỗi hay điện thoại hư cái là mất bà nó hết luôn giờ có cái này thì ae tha hồ lưu mà không sợ mất !! thank google 👍",positive
tốt mình rất thích cũng cần phải chỉnh sửa lại đội chút mình sử dụng nhiều đời máy chỉ một tài khoản nhưng cũng bị mất đi rất nhiều hình ảnh khi kiểm tra lại trên tài khoản thì vẫn còn những khi sử dụng tài đó sang máy khác thì không còn ảnh nữa mặc dù hệ thống đã báo ảnh đã đươc sao luư mong andin khắc phục lại,negative
"Vì bộ nhớ điện thoại đầy nên down google ảnh về, upload xong xuôi hết, thấy đầy đủ ảnh rồi mới dám xóa ảnh trong đt đi. Hôm sau vào lại thì thật bất ngờ... album 1000 cái ảnh, còn sót lại chưa được 50 cái🙂. Mặc dù đã bị mọi người cảnh báo app này chuyên làm mất ảnh, và hậu quả của việc không nghe lời là đây 🙂.",negative
"cập nhật lên ứng dụng bị lỗi, khi xem ảnh thường bị đen, thoát ra thì bị đơ không xem được ảnh và thao tác vuốt chuyển qua ảnh khác không được, phải bật lại ứng dụng mới hoạt động bình thường. Mong NSX sửa lỗi sớm! Tôi yêu thích ứng dụng này!",negative
"Hình bị chỉnh sai màu trên Oppo K3. Trên ios xem hình bình thường. Trên K3, khi mới chuyển qua ảnh mới nó vẫn giữ nguyên màu gốc. Nhưng khi ảnh load xong tự động nó đổi màu ảnh, làm ảnh bị ám tím. Màu mây trời trong xanh thành tím, màu tờ giấy trắng thành giấy hồng tím. Pó tay 😑",negative
"ứng dụng quá thông minh, thi thoảng lại tạo những video ảnh, ảnh ghép, ảnh động nhờ trợ giúp của AI rất sáng tạo. ngoài ra ko thể ko nhắc đến hệ sinh thái google giúp lưu trữ ảnh vô hạn, chỉnh sửa ảnh tuyệt vời, luôn tạo nên điều bất ngờ cho mình.",positive
tôi rất vui vì khi khi dùng ứng dụng công nghệ thông tin về ảnh của mình trong ứng dụng này.thật sự là tuyệt vời.thank người phát minh ứng dụng . đã đem lại cho không những giêng tôi mà cho cả thế giới một niềm vui tuyệt vời ..💞,positive
toàn bộ ảnh sao lưu trên google photo đều bị hỏng file hoàn toàn. Không thể xem trên google photo và tải ảnh về cũng không thể xem được. Có những tấm ảnh cực quan trọng bây giờ bị hỏng hết. Cần lắm 1 lời giải thích thỏa đáng... 🙂,negative
"Sài ok, nếu có cài đặt 《không》&《có》lưu mật khẩu, hay khg lưu mật khẩu tùy mình cài đặt và chọn, mỗi khi thoát ứng dụng, đến khi vào ứng dụng xem ảnh, là khg xem đc, phải nhập mật khẩu vào mới xem đc, nếu có như vậy là an toàn nhất cho hình ảnh riêng tư của mình,",neutral
"Ứng dụng rất tốt. Nhưng mình thấy những dòng máy tầm trung đều có chức năng ổn định video, nhưng mình dùng dòng thấp lại không có. Mong ad có thể cho tính năng này để mang đến độ mượt mà khi quay phim.",positive
Rất tuyệt vời. Còn tuyệt vời hơn nữa là khi google photo cho thêm nhiều dung lượng nữa để mà mọi người có chỗ để lưu ảnh và video được nhiều hơn nữa. Một lần nữa xin cảm ơn google photo nha,positive
"ứng dụng rất tốt cho việc lưu giữ ảnh và tích kiệm bộ nhớ, nó giúp máy sao lưu ảnh lên dữ liệu đám mây và giải phóng bộ nhớ. Ngoài ra còn có phần chỉnh sửa ảnh rất chuyên nghiệp",positive
"Ad cập nhật thêm chức năng "" Xóa ảnh trùng lặp "" đi cập nhật hoài mà tìm ko có chức năng đó chán quá . Mỗi lần thay đt rồi vào fb muốn đăng ảnh thì lại tải ảnh trên fb vào máy xong nó lưu cmn vào google photos . Ảnh trùng từ mấy năm trước quá trời , giờ xóa hoài ko hết .",neutral
